id,name,url,match_logs,logs
54f5b2bd,Brooke Norton-Cuffy,https://fbref.com/en/players/54f5b2bd/Brooke-Norton-Cuffy,https://fbref.com/en/players/54f5b2bd/matchlogs/2021-2022/summary/Brooke-Norton-Cuffy-Match-Logs,"{'2020-2021': '2020-2021', '2021-2022': '2021-2022'}"
f01b35ea,James Norwood,https://fbref.com/en/players/f01b35ea/James-Norwood,https://fbref.com/en/players/f01b35ea/matchlogs/2021-2022/summary/James-Norwood-Match-Logs,"{'2014-2015': '2014-2015', '2016-2017': '2016-2017', '2017-2018': '2017-2018', '2018-2019': '2018-2019', '2019-2020': '2019-2020', '2020-2021': '2020-2021', '2021-2022': '2021-2022'}"
43439614,Oliver Norwood,https://fbref.com/en/players/43439614/Oliver-Norwood,https://fbref.com/en/players/43439614/matchlogs/2021-2022/summary/Oliver-Norwood-Match-Logs,"{'2014-2015': '2014-2015', '2015-2016': '2015-2016', '2016-2017': '2016-2017', '2017-2018': '2017-2018', '2018-2019': '2018-2019', '2019-2020': '2019-2020', '2020-2021': '2020-2021', '2021-2022': '2021-2022', 'National Team': 'nat_tm'}"
ccc6d365,Connor Noss,https://fbref.com/en/players/ccc6d365/Connor-Noss,https://fbref.com/en/players/ccc6d365/matchlogs/2021-2022/summary/Connor-Noss-Match-Logs,"{'2017-2018': '2017-2018', '2018-2019': '2018-2019', '2019-2020': '2019-2020', '2021-2022': '2021-2022'}"
2f067cf2,Tijjani Noslin,https://fbref.com/en/players/2f067cf2/Tijjani-Noslin,https://fbref.com/en/players/2f067cf2/matchlogs/2021-2022/summary/Tijjani-Noslin-Match-Logs,{'2021-2022': '2021-2022'}
612c0817,Lea Notel,https://fbref.com/en/players/612c0817/Lea-Notel,https://fbref.com/en/players/612c0817/matchlogs/2021-2022/summary/Lea-Notel-Match-Logs,"{'2020-2021': '2020-2021', '2021-2022': '2021-2022'}"
41ecba7d,Isabelle Nottet,https://fbref.com/en/players/41ecba7d/Isabelle-Nottet,https://fbref.com/en/players/41ecba7d/matchlogs/2021-2022/summary/Isabelle-Nottet-Match-Logs,"{'2020-2021': '2020-2021', '2021-2022': '2021-2022'}"
935def71,Michael Nottingham,https://fbref.com/en/players/935def71/Michael-Nottingham,https://fbref.com/en/players/935def71/matchlogs/2021-2022/summary/Michael-Nottingham-Match-Logs,"{'2018-2019': '2018-2019', '2019-2020': '2019-2020', '2020-2021': '2020-2021', '2021-2022': '2021-2022', 'National Team': 'nat_tm'}"
7564aba6,Tarik Notz,https://fbref.com/en/players/7564aba6/Tarik-Notz,https://fbref.com/en/players/7564aba6/matchlogs/2021-2022/summary/Tarik-Notz-Match-Logs,{'2021-2022': '2021-2022'}
0cf05489,Sara Nouabi,https://fbref.com/en/players/0cf05489/Sara-Nouabi,https://fbref.com/en/players/0cf05489/matchlogs/2021-2022/summary/Sara-Nouabi-Match-Logs,{'National Team': 'nat_tm'}
60585cdb,Marius Noubissi,https://fbref.com/en/players/60585cdb/Marius-Noubissi,https://fbref.com/en/players/60585cdb/matchlogs/2021-2022/summary/Marius-Noubissi-Match-Logs,"{'2017': '2017', '2018': '2018', '2018-2019': '2018-2019', '2019-2020': '2019-2020', '2020-2021': '2020-2021', '2021-2022': '2021-2022'}"
0a8e46da,Frank Nouble,https://fbref.com/en/players/0a8e46da/Frank-Nouble,https://fbref.com/en/players/0a8e46da/matchlogs/2021-2022/summary/Frank-Nouble-Match-Logs,"{'2009-2010': '2009-2010', '2010-2011': '2010-2011', '2014-2015': '2014-2015', '2016-2017': '2016-2017', '2017-2018': '2017-2018', '2018-2019': '2018-2019', '2019-2020': '2019-2020', '2020-2021': '2020-2021', '2021-2022': '2021-2022'}"
50c1ada4,Joel Nouble,https://fbref.com/en/players/50c1ada4/Joel-Nouble,https://fbref.com/en/players/50c1ada4/matchlogs/2021-2022/summary/Joel-Nouble-Match-Logs,"{'2018-2019': '2018-2019', '2020-2021': '2020-2021', '2021-2022': '2021-2022'}"
5e635aab,Nour Noujaim,https://fbref.com/en/players/5e635aab/Nour-Noujaim,https://fbref.com/en/players/5e635aab/matchlogs/2021-2022/summary/Nour-Noujaim-Match-Logs,{'National Team': 'nat_tm'}
9b526c28,Blondy Noukeu,https://fbref.com/en/players/9b526c28/Blondy-Noukeu,https://fbref.com/en/players/9b526c28/matchlogs/2021-2022/summary/Blondy-Noukeu-Match-Logs,"{'2019-2020': '2019-2020', '2020-2021': '2020-2021', '2021-2022': '2021-2022'}"
57204b6e,Johann Noukumo,https://fbref.com/en/players/57204b6e/Johann-Noukumo,https://fbref.com/en/players/57204b6e/matchlogs/2021-2022/summary/Johann-Noukumo-Match-Logs,"{'2019-2020': '2019-2020', '2020-2021': '2020-2021', '2021-2022': '2021-2022'}"
374fbf7d,Riad Nouri,https://fbref.com/en/players/374fbf7d/Riad-Nouri,https://fbref.com/en/players/374fbf7d/matchlogs/2021-2022/summary/Riad-Nouri-Match-Logs,"{'2014-2015': '2014-2015', '2015-2016': '2015-2016', '2016-2017': '2016-2017', '2017-2018': '2017-2018', '2018-2019': '2018-2019', '2020-2021': '2020-2021', '2021-2022': '2021-2022'}"
2c5273b8,Ahmad Nourollahi,https://fbref.com/en/players/2c5273b8/Ahmad-Nourollahi,https://fbref.com/en/players/2c5273b8/matchlogs/2021-2022/summary/Ahmad-Nourollahi-Match-Logs,"{'2016-2017': '2016-2017', '2017-2018': '2017-2018', '2018-2019': '2018-2019', '2019-2020': '2019-2020', '2020-2021': '2020-2021', 'National Team': 'nat_tm'}"
9b15b164,Salem Nouwame,https://fbref.com/en/players/9b15b164/Salem-Nouwame,https://fbref.com/en/players/9b15b164/matchlogs/2021-2022/summary/Salem-Nouwame-Match-Logs,"{'2018-2019': '2018-2019', '2019-2020': '2019-2020', '2020-2021': '2020-2021', '2021-2022': '2021-2022'}"
282faa70,Joao Novais,https://fbref.com/en/players/282faa70/Joao-Novais,https://fbref.com/en/players/282faa70/matchlogs/2021-2022/summary/Joao-Novais-Match-Logs,"{'2015-2016': '2015-2016', '2016-2017': '2016-2017', '2017-2018': '2017-2018', '2018-2019': '2018-2019', '2019-2020': '2019-2020', '2020-2021': '2020-2021', '2021-2022': '2021-2022'}"
e0f613ad,Filip Novak,https://fbref.com/en/players/e0f613ad/Filip-Novak,https://fbref.com/en/players/e0f613ad/matchlogs/2021-2022/summary/Filip-Novak-Match-Logs,"{'2014-2015': '2014-2015', '2015-2016': '2015-2016', '2016-2017': '2016-2017', '2017-2018': '2017-2018', '2018-2019': '2018-2019', '2019-2020': '2019-2020', '2020-2021': '2020-2021', '2021-2022': '2021-2022', 'National Team': 'nat_tm'}"
83d26946,Pavel Novak,https://fbref.com/en/players/83d26946/Pavel-Novak,https://fbref.com/en/players/83d26946/matchlogs/2021-2022/summary/Pavel-Novak-Match-Logs,"{'2014-2015': '2014-2015', '2019-2020': '2019-2020', '2020-2021': '2020-2021', '2021-2022': '2021-2022'}"
b8ca2652,Vojtech Novak,https://fbref.com/en/players/b8ca2652/Vojtech-Novak,https://fbref.com/en/players/b8ca2652/matchlogs/2021-2022/summary/Vojtech-Novak-Match-Logs,"{'2019-2020': '2019-2020', '2020-2021': '2020-2021', '2021-2022': '2021-2022'}"
410c2fbc,Yevhen Novak,https://fbref.com/en/players/410c2fbc/Yevhen-Novak,https://fbref.com/en/players/410c2fbc/matchlogs/2021-2022/summary/Yevhen-Novak-Match-Logs,"{'2014-2015': '2014-2015', '2016-2017': '2016-2017', '2017-2018': '2017-2018', '2018-2019': '2018-2019', '2020-2021': '2020-2021', '2021-2022': '2021-2022'}"
a7d0bd3c,Andrija Novakovich,https://fbref.com/en/players/a7d0bd3c/Andrija-Novakovich,https://fbref.com/en/players/a7d0bd3c/matchlogs/2021-2022/summary/Andrija-Novakovich-Match-Logs,"{'2014-2015': '2014-2015', '2015-2016': '2015-2016', '2016-2017': '2016-2017', '2017-2018': '2017-2018', '2018-2019': '2018-2019', '2019-2020': '2019-2020', '2020-2021': '2020-2021', '2021-2022': '2021-2022', 'National Team': 'nat_tm'}"
e8cf3ce6,Debora Novellino,https://fbref.com/en/players/e8cf3ce6/Debora-Novellino,https://fbref.com/en/players/e8cf3ce6/matchlogs/2021-2022/summary/Debora-Novellino-Match-Logs,"{'2018-2019': '2018-2019', '2019-2020': '2019-2020', '2020-2021': '2020-2021', '2021-2022': '2021-2022'}"
641965f1,Vlada Novevski,https://fbref.com/en/players/641965f1/Vlada-Novevski,https://fbref.com/en/players/641965f1/matchlogs/2021-2022/summary/Vlada-Novevski-Match-Logs,"{'2020-2021': '2020-2021', '2021-2022': '2021-2022'}"
c5bd9313,Filip Novic,https://fbref.com/en/players/c5bd9313/Filip-Novic,https://fbref.com/en/players/c5bd9313/matchlogs/2021-2022/summary/Filip-Novic-Match-Logs,{'2021-2022': '2021-2022'}
efdfd0ce,Lorenzo Noviello,https://fbref.com/en/players/efdfd0ce/Lorenzo-Noviello,https://fbref.com/en/players/efdfd0ce/matchlogs/2021-2022/summary/Lorenzo-Noviello-Match-Logs,{'2021-2022': '2021-2022'}
5a9ea278,Andrii Novikov,https://fbref.com/en/players/5a9ea278/Andrii-Novikov,https://fbref.com/en/players/5a9ea278/matchlogs/2021-2022/summary/Andrii-Novikov-Match-Logs,"{'2020-2021': '2020-2021', '2021-2022': '2021-2022'}"
4db5a9de,Arvydas Novikovas,https://fbref.com/en/players/4db5a9de/Arvydas-Novikovas,https://fbref.com/en/players/4db5a9de/matchlogs/2021-2022/summary/Arvydas-Novikovas-Match-Logs,"{'2009-2010': '2009-2010', '2011-2012': '2011-2012', '2012-2013': '2012-2013', '2014-2015': '2014-2015', '2015-2016': '2015-2016', '2016-2017': '2016-2017', '2017-2018': '2017-2018', '2018-2019': '2018-2019', '2019-2020': '2019-2020', '2020-2021': '2020-2021', 'National Team': 'nat_tm'}"
5458f670,Hugo Novoa,https://fbref.com/en/players/5458f670/Hugo-Novoa,https://fbref.com/en/players/5458f670/matchlogs/2021-2022/summary/Hugo-Novoa-Match-Logs,"{'2019-2020': '2019-2020', '2020-2021': '2020-2021', '2021-2022': '2021-2022'}"
f4a37d60,Luca Novodomsky,https://fbref.com/en/players/f4a37d60/Luca-Novodomsky,https://fbref.com/en/players/f4a37d60/matchlogs/2021-2022/summary/Luca-Novodomsky-Match-Logs,"{'2020-2021': '2020-2021', '2021-2022': '2021-2022'}"
977689fa,Ivan Novoseltsev,https://fbref.com/en/players/977689fa/Ivan-Novoseltsev,https://fbref.com/en/players/977689fa/matchlogs/2021-2022/summary/Ivan-Novoseltsev-Match-Logs,"{'2014-2015': '2014-2015', '2015-2016': '2015-2016', '2016-2017': '2016-2017', '2017-2018': '2017-2018', '2018-2019': '2018-2019', '2019-2020': '2019-2020', '2020-2021': '2020-2021', '2021-2022': '2021-2022', 'National Team': 'nat_tm'}"
6fb91ea9,Soma Novothny,https://fbref.com/en/players/6fb91ea9/Soma-Novothny,https://fbref.com/en/players/6fb91ea9/matchlogs/2021-2022/summary/Soma-Novothny-Match-Logs,"{'2015-2016': '2015-2016', '2016-2017': '2016-2017', '2017-2018': '2017-2018', '2018-2019': '2018-2019', '2019': '2019', '2019-2020': '2019-2020', '2020-2021': '2020-2021', '2021-2022': '2021-2022'}"
2a74e9ad,Filip Novotny,https://fbref.com/en/players/2a74e9ad/Filip-Novotny,https://fbref.com/en/players/2a74e9ad/matchlogs/2021-2022/summary/Filip-Novotny-Match-Logs,"{'2015-2016': '2015-2016', '2016-2017': '2016-2017', '2017-2018': '2017-2018', '2021-2022': '2021-2022'}"
52256aba,Ondrej Novotny,https://fbref.com/en/players/52256aba/Ondrej-Novotny,https://fbref.com/en/players/52256aba/matchlogs/2021-2022/summary/Ondrej-Novotny-Match-Logs,"{'2016-2017': '2016-2017', '2019-2020': '2019-2020', '2020-2021': '2020-2021', '2021-2022': '2021-2022'}"
336c2b37,Martin Novy,https://fbref.com/en/players/336c2b37/Martin-Novy,https://fbref.com/en/players/336c2b37/matchlogs/2021-2022/summary/Martin-Novy-Match-Logs,"{'2016-2017': '2016-2017', '2017-2018': '2017-2018', '2018-2019': '2018-2019', '2019-2020': '2019-2020', '2020-2021': '2020-2021', '2021-2022': '2021-2022'}"
8074747e,Jakub Nowaczek,https://fbref.com/en/players/8074747e/Jakub-Nowaczek,https://fbref.com/en/players/8074747e/matchlogs/2021-2022/summary/Jakub-Nowaczek-Match-Logs,{'2021-2022': '2021-2022'}
652c4865,Bartosz Nowak,https://fbref.com/en/players/652c4865/Bartosz-Nowak,https://fbref.com/en/players/652c4865/matchlogs/2021-2022/summary/Bartosz-Nowak-Match-Logs,"{'2016-2017': '2016-2017', '2020-2021': '2020-2021', '2021-2022': '2021-2022'}"
c2cf416d,Jakub Nowakowski,https://fbref.com/en/players/c2cf416d/Jakub-Nowakowski,https://fbref.com/en/players/c2cf416d/matchlogs/2021-2022/summary/Jakub-Nowakowski-Match-Logs,{'2021-2022': '2021-2022'}
5d2a4326,Dildora Nozimova,https://fbref.com/en/players/5d2a4326/Dildora-Nozimova,https://fbref.com/en/players/5d2a4326/matchlogs/2021-2022/summary/Dildora-Nozimova-Match-Logs,{'National Team': 'nat_tm'}
a6f72a68,Nue Nreca,https://fbref.com/en/players/a6f72a68/Nue-Nreca,https://fbref.com/en/players/a6f72a68/matchlogs/2021-2022/summary/Nue-Nreca-Match-Logs,{'2021-2022': '2021-2022'}
7799bfbc,Gjastin Nrejaj,https://fbref.com/en/players/7799bfbc/Gjastin-Nrejaj,https://fbref.com/en/players/7799bfbc/matchlogs/2021-2022/summary/Gjastin-Nrejaj-Match-Logs,{'2021-2022': '2021-2022'}
de85e3cc,Fabrice N'Sakala,https://fbref.com/en/players/de85e3cc/Fabrice-N'Sakala,https://fbref.com/en/players/de85e3cc/matchlogs/2021-2022/summary/Fabrice-N'Sakala-Match-Logs,"{'2012-2013': '2012-2013', '2013-2014': '2013-2014', '2014-2015': '2014-2015', '2015-2016': '2015-2016', '2016-2017': '2016-2017', '2017-2018': '2017-2018', '2018-2019': '2018-2019', '2019-2020': '2019-2020', '2020-2021': '2020-2021', '2021-2022': '2021-2022', 'National Team': 'nat_tm'}"
249ac66d,Vital N'Simba,https://fbref.com/en/players/249ac66d/Vital-N'Simba,https://fbref.com/en/players/249ac66d/matchlogs/2021-2022/summary/Vital-N'Simba-Match-Logs,"{'2015-2016': '2015-2016', '2016-2017': '2016-2017', '2017-2018': '2017-2018', '2018-2019': '2018-2019', '2019-2020': '2019-2020', '2020-2021': '2020-2021', '2021-2022': '2021-2022', 'National Team': 'nat_tm'}"
61590953,Stanley N'Soki,https://fbref.com/en/players/61590953/Stanley-N'Soki,https://fbref.com/en/players/61590953/matchlogs/2021-2022/summary/Stanley-N'Soki-Match-Logs,"{'2017-2018': '2017-2018', '2018-2019': '2018-2019', '2019-2020': '2019-2020', '2020-2021': '2020-2021', '2021-2022': '2021-2022'}"
868c6795,Toaster Nsabata,https://fbref.com/en/players/868c6795/Toaster-Nsabata,https://fbref.com/en/players/868c6795/matchlogs/2021-2022/summary/Toaster-Nsabata-Match-Logs,"{'2021-2022': '2021-2022', 'National Team': 'nat_tm'}"
b9e4c11e,Frederic Nsabiyumva,https://fbref.com/en/players/b9e4c11e/Frederic-Nsabiyumva,https://fbref.com/en/players/b9e4c11e/matchlogs/2021-2022/summary/Frederic-Nsabiyumva-Match-Logs,"{'2015-2016': '2015-2016', '2017-2018': '2017-2018', '2018-2019': '2018-2019', '2019-2020': '2019-2020', '2020-2021': '2020-2021', 'National Team': 'nat_tm'}"
87e7fe60,Jonathan Nsazimana,https://fbref.com/en/players/87e7fe60/Jonathan-Nsazimana,https://fbref.com/en/players/87e7fe60/matchlogs/2021-2022/summary/Jonathan-Nsazimana-Match-Logs,"{'2020-2021': '2020-2021', '2021-2022': '2021-2022'}"
9cc187a4,David Nshimirimana,https://fbref.com/en/players/9cc187a4/David-Nshimirimana,https://fbref.com/en/players/9cc187a4/matchlogs/2021-2022/summary/David-Nshimirimana-Match-Logs,{'National Team': 'nat_tm'}
2419504f,Jospin Nshimirimana,https://fbref.com/en/players/2419504f/Jospin-Nshimirimana,https://fbref.com/en/players/2419504f/matchlogs/2021-2022/summary/Jospin-Nshimirimana-Match-Logs,"{'2020-2021': '2020-2021', '2021-2022': '2021-2022', 'National Team': 'nat_tm'}"
e9f39c42,Aristote Nsiala,https://fbref.com/en/players/e9f39c42/Aristote-Nsiala,https://fbref.com/en/players/e9f39c42/matchlogs/2021-2022/summary/Aristote-Nsiala-Match-Logs,"{'2009-2010': '2009-2010', '2010-2011': '2010-2011', '2014-2015': '2014-2015', '2015-2016': '2015-2016', '2016-2017': '2016-2017', '2017-2018': '2017-2018', '2018-2019': '2018-2019', '2019-2020': '2019-2020', '2020-2021': '2020-2021', '2021-2022': '2021-2022', 'National Team': 'nat_tm'}"
d2098b92,Derrick Nsibambi,https://fbref.com/en/players/d2098b92/Derrick-Nsibambi,https://fbref.com/en/players/d2098b92/matchlogs/2021-2022/summary/Derrick-Nsibambi-Match-Logs,{'National Team': 'nat_tm'}
19f54321,Rabbi Nsingi,https://fbref.com/en/players/19f54321/Rabbi-Nsingi,https://fbref.com/en/players/19f54321/matchlogs/2021-2022/summary/Rabbi-Nsingi-Match-Logs,{'2021-2022': '2021-2022'}
c6abb354,Gael Nsombi,https://fbref.com/en/players/c6abb354/Gael-Nsombi,https://fbref.com/en/players/c6abb354/matchlogs/2021-2022/summary/Gael-Nsombi-Match-Logs,{'2021-2022': '2021-2022'}
1c9bc4fa,Emilio Nsue,https://fbref.com/en/players/1c9bc4fa/Emilio-Nsue,https://fbref.com/en/players/1c9bc4fa/matchlogs/2021-2022/summary/Emilio-Nsue-Match-Logs,"{'2007-2008': '2007-2008', '2010-2011': '2010-2011', '2011-2012': '2011-2012', '2012-2013': '2012-2013', '2014-2015': '2014-2015', '2015-2016': '2015-2016', '2016-2017': '2016-2017', '2017-2018': '2017-2018', '2018-2019': '2018-2019', '2019-2020': '2019-2020', '2020-2021': '2020-2021', 'National Team': 'nat_tm'}"
3fa23c89,Georgios Ntaviotis,https://fbref.com/en/players/3fa23c89/Georgios-Ntaviotis,https://fbref.com/en/players/3fa23c89/matchlogs/2021-2022/summary/Georgios-Ntaviotis-Match-Logs,"{'2019-2020': '2019-2020', '2020-2021': '2020-2021', '2021-2022': '2021-2022'}"
6554bb97,Olivier Ntcham,https://fbref.com/en/players/6554bb97/Olivier-Ntcham,https://fbref.com/en/players/6554bb97/matchlogs/2021-2022/summary/Olivier-Ntcham-Match-Logs,"{'2015-2016': '2015-2016', '2016-2017': '2016-2017', '2017-2018': '2017-2018', '2018-2019': '2018-2019', '2019-2020': '2019-2020', '2020-2021': '2020-2021', '2021-2022': '2021-2022'}"
a6103274,Randy Ntekja,https://fbref.com/en/players/a6103274/Randy-Ntekja,https://fbref.com/en/players/a6103274/matchlogs/2021-2022/summary/Randy-Ntekja-Match-Logs,"{'2018-2019': '2018-2019', '2019-2020': '2019-2020', '2020-2021': '2020-2021', '2021-2022': '2021-2022'}"
a011d33a,Mitchy Ntelo,https://fbref.com/en/players/a011d33a/Mitchy-Ntelo,https://fbref.com/en/players/a011d33a/matchlogs/2021-2022/summary/Mitchy-Ntelo-Match-Logs,{'2021-2022': '2021-2022'}
a1a617cf,Antonis Ntentakis,https://fbref.com/en/players/a1a617cf/Antonis-Ntentakis,https://fbref.com/en/players/a1a617cf/matchlogs/2021-2022/summary/Antonis-Ntentakis-Match-Logs,"{'2019-2020': '2019-2020', '2020-2021': '2020-2021', '2021-2022': '2021-2022'}"
81aeb1dd,Paul-Georges Ntep,https://fbref.com/en/players/81aeb1dd/Paul-Georges-Ntep,https://fbref.com/en/players/81aeb1dd/matchlogs/2021-2022/summary/Paul-Georges-Ntep-Match-Logs,"{'2010-2011': '2010-2011', '2011-2012': '2011-2012', '2013-2014': '2013-2014', '2014-2015': '2014-2015', '2015-2016': '2015-2016', '2016-2017': '2016-2017', '2017-2018': '2017-2018', '2019-2020': '2019-2020', '2020-2021': '2020-2021', '2021-2022': '2021-2022', 'National Team': 'nat_tm'}"
d3b6e299,Goteh Ntignee,https://fbref.com/en/players/d3b6e299/Goteh-Ntignee,https://fbref.com/en/players/d3b6e299/matchlogs/2021-2022/summary/Goteh-Ntignee-Match-Logs,{'2021-2022': '2021-2022'}
59045046,Emmanuel Ntim,https://fbref.com/en/players/59045046/Emmanuel-Ntim,https://fbref.com/en/players/59045046/matchlogs/2021-2022/summary/Emmanuel-Ntim-Match-Logs,"{'2015-2016': '2015-2016', '2016-2017': '2016-2017', '2017-2018': '2017-2018', '2018-2019': '2018-2019', '2019-2020': '2019-2020', '2020-2021': '2020-2021', '2021-2022': '2021-2022'}"
792dd871,Kgosi Ntlhe,https://fbref.com/en/players/792dd871/Kgosi-Ntlhe,https://fbref.com/en/players/792dd871/matchlogs/2021-2022/summary/Kgosi-Ntlhe-Match-Logs,"{'2014-2015': '2014-2015', '2015-2016': '2015-2016', '2016-2017': '2016-2017', '2017-2018': '2017-2018', '2018-2019': '2018-2019', '2019-2020': '2019-2020', '2020-2021': '2020-2021', '2021-2022': '2021-2022'}"
3c595e46,Thio Ntolla,https://fbref.com/en/players/3c595e46/Thio-Ntolla,https://fbref.com/en/players/3c595e46/matchlogs/2021-2022/summary/Thio-Ntolla-Match-Logs,"{'2019-2020': '2019-2020', '2020-2021': '2020-2021', 'National Team': 'nat_tm'}"
23f4101d,Phumlani Ntshangase,https://fbref.com/en/players/23f4101d/Phumlani-Ntshangase,https://fbref.com/en/players/23f4101d/matchlogs/2021-2022/summary/Phumlani-Ntshangase-Match-Logs,"{'2015-2016': '2015-2016', '2016-2017': '2016-2017', '2017-2018': '2017-2018', '2018-2019': '2018-2019', '2019-2020': '2019-2020', '2020-2021': '2020-2021', '2021-2022': '2021-2022', 'National Team': 'nat_tm'}"
30bb7821,Emmanuel Ntsiakoh,https://fbref.com/en/players/30bb7821/Emmanuel-Ntsiakoh,https://fbref.com/en/players/30bb7821/matchlogs/2021-2022/summary/Emmanuel-Ntsiakoh-Match-Logs,"{'2020-2021': '2020-2021', '2021-2022': '2021-2022'}"
b03b15de,Bongi Ntuli,https://fbref.com/en/players/b03b15de/Bongi-Ntuli,https://fbref.com/en/players/b03b15de/matchlogs/2021-2022/summary/Bongi-Ntuli-Match-Logs,"{'2015-2016': '2015-2016', '2016-2017': '2016-2017', '2017-2018': '2017-2018', '2018-2019': '2018-2019', '2019-2020': '2019-2020', '2020-2021': '2020-2021', '2021-2022': '2021-2022', 'National Team': 'nat_tm'}"
afb0c500,Alexander Nubel,https://fbref.com/en/players/afb0c500/Alexander-Nubel,https://fbref.com/en/players/afb0c500/matchlogs/2021-2022/summary/Alexander-Nubel-Match-Logs,"{'2015-2016': '2015-2016', '2017-2018': '2017-2018', '2018-2019': '2018-2019', '2019-2020': '2019-2020', '2020-2021': '2020-2021', '2021-2022': '2021-2022'}"
781a82de,Lena Nuding,https://fbref.com/en/players/781a82de/Lena-Nuding,https://fbref.com/en/players/781a82de/matchlogs/2021-2022/summary/Lena-Nuding-Match-Logs,"{'2016-2017': '2016-2017', '2017-2018': '2017-2018', '2018-2019': '2018-2019', '2019-2020': '2019-2020', '2020-2021': '2020-2021', '2021-2022': '2021-2022'}"
1983c45d,Ben Nugent,https://fbref.com/en/players/1983c45d/Ben-Nugent,https://fbref.com/en/players/1983c45d/matchlogs/2021-2022/summary/Ben-Nugent-Match-Logs,"{'2014-2015': '2014-2015', '2015-2016': '2015-2016', '2016-2017': '2016-2017', '2017-2018': '2017-2018', '2018-2019': '2018-2019', '2019-2020': '2019-2020', '2020-2021': '2020-2021', '2021-2022': '2021-2022'}"
427e5bef,Dino Nuhanovic,https://fbref.com/en/players/427e5bef/Dino-Nuhanovic,https://fbref.com/en/players/427e5bef/matchlogs/2021-2022/summary/Dino-Nuhanovic-Match-Logs,"{'2018-2019': '2018-2019', '2019-2020': '2019-2020', '2020-2021': '2020-2021', '2021-2022': '2021-2022'}"
5ff74320,Leon Nuhanovic,https://fbref.com/en/players/5ff74320/Leon-Nuhanovic,https://fbref.com/en/players/5ff74320/matchlogs/2021-2022/summary/Leon-Nuhanovic-Match-Logs,{'2021-2022': '2021-2022'}
06f988ce,Atdhe Nuhiu,https://fbref.com/en/players/06f988ce/Atdhe-Nuhiu,https://fbref.com/en/players/06f988ce/matchlogs/2021-2022/summary/Atdhe-Nuhiu-Match-Logs,"{'2010-2011': '2010-2011', '2012-2013': '2012-2013', '2014-2015': '2014-2015', '2015-2016': '2015-2016', '2016-2017': '2016-2017', '2017-2018': '2017-2018', '2018-2019': '2018-2019', '2019-2020': '2019-2020', '2020-2021': '2020-2021', '2021-2022': '2021-2022', 'National Team': 'nat_tm'}"
617deb10,Isaac Nuhu,https://fbref.com/en/players/617deb10/Isaac-Nuhu,https://fbref.com/en/players/617deb10/matchlogs/2021-2022/summary/Isaac-Nuhu-Match-Logs,"{'2020-2021': '2020-2021', '2021-2022': '2021-2022'}"
93a50d2c,Kasim Nuhu,https://fbref.com/en/players/93a50d2c/Kasim-Nuhu,https://fbref.com/en/players/93a50d2c/matchlogs/2021-2022/summary/Kasim-Nuhu-Match-Logs,"{'2014-2015': '2014-2015', '2015-2016': '2015-2016', '2016-2017': '2016-2017', '2017-2018': '2017-2018', '2018-2019': '2018-2019', '2019-2020': '2019-2020', '2020-2021': '2020-2021', '2021-2022': '2021-2022', 'National Team': 'nat_tm'}"
d463d94c,Musah Nuhu,https://fbref.com/en/players/d463d94c/Musah-Nuhu,https://fbref.com/en/players/d463d94c/matchlogs/2021-2022/summary/Musah-Nuhu-Match-Logs,"{'2018-2019': '2018-2019', '2019-2020': '2019-2020', '2020-2021': '2020-2021', '2021-2022': '2021-2022'}"
138c870c,Atinc Nukan,https://fbref.com/en/players/138c870c/Atinc-Nukan,https://fbref.com/en/players/138c870c/matchlogs/2021-2022/summary/Atinc-Nukan-Match-Logs,"{'2011-2012': '2011-2012', '2014-2015': '2014-2015', '2015-2016': '2015-2016', '2016-2017': '2016-2017', '2019-2020': '2019-2020', '2020-2021': '2020-2021', '2021-2022': '2021-2022', 'National Team': 'nat_tm'}"
4e11566f,Ajdin Nukic,https://fbref.com/en/players/4e11566f/Ajdin-Nukic,https://fbref.com/en/players/4e11566f/matchlogs/2021-2022/summary/Ajdin-Nukic-Match-Logs,{'National Team': 'nat_tm'}
e7358f4d,Ahmed Numaan,https://fbref.com/en/players/e7358f4d/Ahmed-Numaan,https://fbref.com/en/players/e7358f4d/matchlogs/2021-2022/summary/Ahmed-Numaan-Match-Logs,{'National Team': 'nat_tm'}
0ede48b2,Yannick Numbisie,https://fbref.com/en/players/0ede48b2/Yannick-Numbisie,https://fbref.com/en/players/0ede48b2/matchlogs/2021-2022/summary/Yannick-Numbisie-Match-Logs,{'2021-2022': '2021-2022'}
50e148af,Arsenio Martins Lafuente Nunes,https://fbref.com/en/players/50e148af/Arsenio-Martins-Lafuente-Nunes,https://fbref.com/en/players/50e148af/matchlogs/2021-2022/summary/Arsenio-Martins-Lafuente-Nunes-Match-Logs,"{'2013-2014': '2013-2014', '2014-2015': '2014-2015', '2015-2016': '2015-2016', '2016-2017': '2016-2017', '2017-2018': '2017-2018', '2018-2019': '2018-2019', '2019-2020': '2019-2020', '2021-2022': '2021-2022'}"
d376bf8a,Joao Nunes,https://fbref.com/en/players/d376bf8a/Joao-Nunes,https://fbref.com/en/players/d376bf8a/matchlogs/2021-2022/summary/Joao-Nunes-Match-Logs,"{'2016-2017': '2016-2017', '2017-2018': '2017-2018', '2018-2019': '2018-2019', '2019-2020': '2019-2020', '2020-2021': '2020-2021', '2021-2022': '2021-2022'}"
